policy_id,location_zone,roof_age,roof_material,home_age,construction_type,prior_water_claim,months_since_water,coverage_a,rcv_ratio,prior_claims_5yr,ins_lapses,swimming_pool,trampoline,home_business,fire_sprinklers,monitored_alarm,gated_community,wood_stove,recent_reno,pet_ownership,square_footage,building_code_comply,fire_hydrant_dist,iso_class,wildfire_score,wildfire_zone,canopy_pct,crime_idx,flood_zone,flood_depth_in,slope_deg,hail_zone,burn_history,foundation_type,ix_roof_wildfire,ix_water_canopy,ix_rcv_crime,ix_flood_foundation,ix_slope_burn,ix_roof_hail,score_t1,score_glm,final_risk_score,expected_loss,indicative_premium,decision
HO-2024386,FL-Flood,27,asphalt,35,wood_frame,0,999,267958,0.981,0,0,none,0,none,none,1,0,0,0,0,2486,0,0.88,1,25.8,0,29.6,23.0,1,4.36,1.29,1,0,block,0,0,0,0,0,1,46.77,45.19,47.28,2794.0,4300.0,Standard
HO-2024387,TX-Hail,18,tile,39,brick_veneer,0,999,377490,1.069,0,1,none,0,none,none,1,0,0,0,0,3333,0,3.63,2,23.9,0,47.8,55.1,0,0.0,7.05,1,0,concrete_slab,0,0,0,0,0,0,39.03,40.84,40.46,2284.0,3510.0,Standard
HO-2024388,WA-NW,20,asphalt,21,masonry,0,999,375041,1.034,1,0,none,0,none,none,1,0,0,0,0,2074,1,8.28,5,34.3,0,60.3,47.8,0,0.0,10.39,0,0,block,0,0,0,0,0,0,32.73,36.26,36.74,2046.0,3150.0,Standard
HO-2024389,WA-NW,14,tile,27,masonry,0,999,306210,0.984,0,0,none,0,none,none,0,0,0,0,0,2110,0,10.36,6,59.5,1,44.8,18.4,0,0.0,16.81,0,0,poured_concrete,0,0,0,0,0,0,30.24,33.04,34.72,1928.0,2970.0,Standard
HO-2024390,MN-North,20,asphalt,36,superior,0,999,236687,0.904,1,0,in_ground,0,none,partial,0,1,0,0,0,3178,0,5.15,3,7.6,0,6.1,55.0,0,0.0,5.91,1,0,poured_concrete,0,0,0,0,0,0,32.42,36.58,36.23,2016.0,3100.0,Standard
HO-2024391,CO-Mixed,14,asphalt,14,masonry,0,999,340003,0.868,1,0,none,0,none,partial,1,0,1,0,0,1879,1,17.7,9,53.0,0,23.8,21.8,0,0.0,22.01,1,0,poured_concrete,0,0,0,0,0,0,30.8,36.25,37.54,2095.0,3220.0,Standard
HO-2024392,CO-Mixed,23,tile,31,superior,0,999,607546,0.861,0,0,none,0,none,partial,0,0,0,1,1,2904,0,17.57,9,48.4,0,22.3,39.1,0,0.0,25.32,1,0,stone_dirt,0,0,0,0,0,1,37.01,40.46,42.79,2447.0,3760.0,Standard
HO-2024393,WA-NW,14,asphalt,33,wood_frame,0,999,189365,1.077,2,0,in_ground,1,none,partial,0,0,1,1,0,2044,0,6.45,4,48.0,0,71.4,56.5,0,0.0,45.58,0,0,concrete_slab,0,0,0,0,0,0,34.01,46.86,47.08,2777.0,4270.0,Standard
HO-2024394,FL-Flood,21,asphalt,41,masonry,0,999,616923,0.947,0,0,none,0,none,none,0,0,0,0,0,2227,0,7.78,4,29.8,0,21.1,35.2,1,2.54,5.35,0,0,concrete_slab,0,0,0,0,0,0,43.58,45.79,45.36,2640.0,4060.0,Standard
HO-2024395,MN-North,17,asphalt,35,brick_veneer,0,999,343639,0.72,1,0,none,0,none,full,0,0,0,0,1,2217,0,7.16,4,35.3,0,42.6,34.1,1,24.87,2.42,1,0,poured_concrete,0,0,0,0,0,0,32.31,36.54,34.78,1931.0,2970.0,Standard
HO-2024396,GA-SE,28,asphalt,31,wood_frame,0,999,384951,1.082,1,1,in_ground,0,none,none,0,0,0,0,1,1822,0,2.26,2,9.3,0,44.8,54.8,0,0.0,7.45,0,0,concrete_slab,0,0,0,0,0,0,38.32,47.13,47.22,2789.0,4290.0,Standard
HO-2024397,CO-Mixed,17,asphalt,44,superior,0,999,227860,1.015,0,0,above_ground,0,none,none,0,1,0,1,1,1698,0,3.48,2,37.4,0,11.6,40.3,0,0.0,24.7,1,0,poured_concrete,0,0,0,0,0,0,37.84,39.36,38.19,2136.0,3290.0,Standard
HO-2024398,WA-NW,2,asphalt,9,masonry,1,10,272022,1.209,0,0,in_ground,0,none,partial,1,0,0,0,0,1610,1,5.41,3,65.2,1,48.5,40.3,1,5.95,30.0,0,0,poured_concrete,0,0,0,0,0,0,31.46,29.96,29.26,1641.0,2410.0,Preferred
HO-2024399,WA-NW,29,metal,41,wood_frame,0,999,309592,1.072,0,0,none,0,active_business,none,1,1,0,0,1,1128,0,8.96,5,39.5,0,55.8,51.0,0,0.0,24.55,0,0,block,0,0,0,0,0,0,40.2,42.88,41.59,2361.0,3630.0,Standard
HO-2024400,CA-Wildfire,9,asphalt,12,wood_frame,0,999,233602,0.813,0,0,none,0,active_business,partial,0,1,0,1,0,1765,1,8.47,5,86.5,1,48.5,30.4,0,0.0,44.81,0,0,stone_dirt,0,0,0,0,0,0,32.22,33.3,34.11,1894.0,2910.0,Standard
HO-2024401,GA-SE,12,asphalt,20,brick_veneer,0,999,350751,0.72,1,0,none,0,none,none,0,1,0,0,0,1900,1,6.02,4,22.5,0,51.8,48.5,0,0.0,4.55,1,0,stone_dirt,0,0,0,0,0,0,27.46,31.09,32.3,1795.0,2760.0,Standard
HO-2024402,IL-Midwest,12,asphalt,20,brick_veneer,1,12,323017,0.919,1,0,in_ground,1,active_business,none,1,0,0,0,1,2405,1,2.29,2,13.4,0,36.5,66.0,0,0.0,4.08,0,0,concrete_slab,0,0,0,0,0,0,33.7,42.87,41.94,2386.0,3670.0,Standard
HO-2024403,GA-SE,30,asphalt,51,superior,1,22,639109,0.932,0,0,none,0,active_business,none,0,0,0,0,0,2030,0,2.87,2,8.5,0,46.4,65.3,0,0.0,16.4,1,0,poured_concrete,0,0,0,0,0,1,46.54,50.47,53.55,3361.0,5170.0,Standard
HO-2024404,FL-Flood,0,metal,17,wood_frame,0,999,216763,1.152,0,1,in_ground,0,none,none,1,0,0,0,0,2908,1,2.67,2,12.1,0,13.3,31.6,1,3.42,0.0,0,1,concrete_slab,0,0,0,0,0,0,29.1,30.47,31.83,1770.0,2720.0,Standard
HO-2024405,GA-SE,46,asphalt,57,wood_frame,0,999,394376,1.019,0,1,none,0,none,full,0,0,0,0,1,2874,0,6.35,4,28.3,0,43.4,70.3,0,0.0,9.25,1,0,concrete_slab,0,0,0,0,0,1,52.37,55.17,56.41,3658.0,5630.0,Standard
HO-2024406,CO-Mixed,27,metal,36,wood_frame,0,999,414698,1.179,1,0,none,0,active_business,full,0,0,1,0,0,3108,0,8.53,5,53.6,0,22.0,47.5,0,0.0,19.27,0,1,poured_concrete,0,0,0,0,0,0,42.28,50.08,48.79,2921.0,4490.0,Standard
HO-2024407,CA-Wildfire,20,asphalt,30,wood_frame,0,999,230155,0.835,0,0,in_ground,0,home_office,none,0,0,1,0,1,1948,0,15.03,8,74.8,1,26.4,22.6,0,0.0,41.94,0,0,stone_dirt,0,0,0,0,0,0,41.27,48.92,51.12,3129.0,4810.0,Standard
HO-2024408,GA-SE,17,tile,23,wood_frame,0,999,476155,1.155,0,0,in_ground,0,none,none,0,0,0,1,0,1716,1,6.63,4,16.7,0,52.9,65.8,1,10.62,4.7,0,0,concrete_slab,0,0,1,0,0,0,32.11,33.55,37.17,2072.0,3190.0,Standard
HO-2024409,CA-Wildfire,20,asphalt,28,superior,0,999,324234,1.121,0,0,none,0,home_office,none,0,0,0,1,0,1074,0,5.36,3,63.6,1,35.3,44.2,0,0.0,38.24,0,1,concrete_slab,0,0,0,0,1,0,38.56,40.92,43.26,2481.0,3820.0,Standard
HO-2024410,FL-Flood,22,slate,27,wood_frame,0,999,120000,0.737,1,0,above_ground,0,none,partial,1,1,0,0,1,3081,0,6.39,4,14.1,0,40.9,24.6,1,2.89,4.53,0,1,block,0,0,0,0,0,0,40.85,44.61,45.22,2628.0,4040.0,Standard
HO-2024411,MN-North,23,tile,41,wood_frame,0,999,472378,1.205,1,0,above_ground,0,none,none,0,0,0,0,0,1234,0,4.3,3,22.0,0,25.7,34.5,0,0.0,9.11,1,0,concrete_slab,0,0,0,0,0,1,38.09,45.24,46.96,2767.0,4260.0,Standard
HO-2024412,MN-North,23,asphalt,38,wood_frame,0,999,223628,1.033,0,0,above_ground,0,none,full,1,0,0,1,1,1424,0,2.4,2,8.7,0,6.5,40.8,0,0.0,17.65,0,0,concrete_slab,0,0,0,0,0,0,36.69,35.02,36.11,2009.0,3090.0,Standard
HO-2024413,NY-NE,18,asphalt,47,wood_frame,0,999,233311,1.075,0,0,in_ground,0,none,partial,0,0,0,1,1,2269,0,3.22,2,6.9,0,15.1,43.7,0,0.0,8.22,0,0,poured_concrete,0,0,0,0,0,0,39.58,40.28,41.59,2361.0,3630.0,Standard
HO-2024414,NY-NE,16,asphalt,30,masonry,1,23,476306,0.899,1,0,in_ground,0,none,full,0,0,0,0,1,1868,0,7.79,4,26.4,0,40.3,31.9,0,0.0,2.17,0,0,concrete_slab,0,0,0,0,0,0,38.86,44.13,43.84,2524.0,3880.0,Standard
HO-2024415,CO-Mixed,16,metal,22,brick_veneer,0,999,331397,1.199,0,0,in_ground,0,home_office,none,0,1,0,1,1,3185,1,4.76,3,65.6,1,38.0,11.9,0,0.0,23.09,1,0,poured_concrete,0,0,0,0,0,0,33.29,34.46,34.1,1893.0,2910.0,Standard
HO-2024416,FL-Flood,16,asphalt,31,masonry,0,999,508488,0.854,0,2,none,0,none,partial,0,0,0,0,0,1524,0,5.9,3,17.6,0,13.5,7.0,0,0.0,2.17,0,1,concrete_slab,0,0,0,0,0,0,39.05,44.36,44.08,2541.0,3910.0,Standard
HO-2024417,FL-Flood,28,asphalt,32,wood_frame,0,999,549423,1.136,0,0,none,0,none,none,0,0,0,1,0,2121,0,4.08,3,35.1,0,6.7,46.2,1,6.71,17.75,0,0,concrete_slab,0,0,0,0,0,0,46.66,47.37,48.49,2895.0,4450.0,Standard
HO-2024418,AZ-Desert,23,slate,38,wood_frame,0,999,289710,1.135,0,0,none,0,none,partial,1,0,0,1,0,710,0,15.04,8,37.9,0,18.3,24.0,0,0.0,10.22,0,0,concrete_slab,0,0,0,0,0,0,36.9,37.18,38.32,2144.0,3300.0,Standard
HO-2024419,WA-NW,0,asphalt,5,brick_veneer,0,999,491056,0.884,0,1,none,0,none,partial,0,0,0,0,1,3024,1,8.14,5,34.4,0,55.2,30.1,0,0.0,12.46,0,0,poured_concrete,0,0,0,0,0,0,20.56,23.72,25.28,1459.0,2150.0,Preferred
HO-2024420,WA-NW,23,metal,41,wood_frame,1,14,274235,1.298,0,0,none,0,active_business,none,1,0,0,0,0,843,0,17.32,9,47.1,0,54.3,43.8,0,0.0,28.71,0,0,concrete_slab,0,0,0,0,0,0,44.47,50.03,51.69,3182.0,4890.0,Standard
HO-2024421,WA-NW,19,tile,23,masonry,0,999,692636,1.052,0,0,none,0,none,none,1,1,0,0,1,3965,1,11.52,6,53.5,0,40.9,47.5,0,0.0,20.68,0,0,poured_concrete,0,0,0,0,0,0,31.8,31.38,32.49,1805.0,2780.0,Standard
HO-2024422,CA-Wildfire,17,tile,23,wood_frame,0,999,282986,1.112,0,0,above_ground,0,none,full,1,0,0,0,0,2011,1,4.08,3,63.6,1,47.5,9.9,0,0.0,30.09,0,0,poured_concrete,0,0,0,0,0,0,37.57,35.32,35.72,1986.0,3050.0,Standard
HO-2024423,IL-Midwest,14,slate,32,brick_veneer,0,999,523652,0.806,0,0,in_ground,0,none,full,0,1,0,1,0,1884,0,4.31,3,21.9,0,27.6,33.2,0,0.0,4.87,0,0,poured_concrete,0,0,0,0,0,0,29.92,27.95,26.34,1505.0,2210.0,Preferred
HO-2024424,CA-Wildfire,28,asphalt,49,wood_frame,1,35,498130,1.316,1,1,none,0,none,partial,0,1,1,0,1,2076,0,11.06,6,57.4,1,38.7,38.9,0,0.0,6.72,0,1,block,1,0,0,0,0,0,53.57,62.04,66.53,4931.0,8220.0,Rated
HO-2024425,IL-Midwest,26,asphalt,30,brick_veneer,0,999,424252,0.849,1,1,none,0,none,none,1,1,1,1,0,1294,0,6.38,4,26.9,0,47.2,26.5,0,0.0,11.45,1,0,poured_concrete,0,0,0,0,0,1,36.99,42.22,45.97,2687.0,4130.0,Standard
HO-2024426,CO-Mixed,11,asphalt,39,superior,0,999,286123,1.163,1,2,in_ground,0,none,none,1,0,0,0,0,2593,0,17.91,9,25.8,0,49.7,34.8,0,0.0,20.84,0,1,poured_concrete,0,0,0,0,1,0,35.55,48.26,49.9,3018.0,4640.0,Standard
HO-2024427,GA-SE,21,asphalt,37,brick_veneer,0,999,358804,0.881,0,0,in_ground,0,none,full,0,0,0,0,0,1793,0,6.48,4,24.0,0,59.3,47.9,1,1.92,0.0,1,0,block,0,0,0,0,0,1,35.39,36.02,38.42,2150.0,3310.0,Standard
HO-2024428,FL-Flood,9,tile,34,brick_veneer,0,999,120000,0.933,0,0,above_ground,0,none,none,0,0,0,0,0,1865,0,5.13,3,19.0,0,24.2,26.0,1,3.34,12.19,0,0,poured_concrete,0,0,0,0,0,0,36.29,39.6,38.74,2171.0,3340.0,Standard
HO-2024429,CA-Wildfire,5,metal,26,superior,0,999,411418,1.13,0,0,above_ground,0,active_business,none,0,0,0,0,0,3063,0,9.88,5,53.4,0,37.9,40.2,0,0.0,20.41,0,0,concrete_slab,0,0,0,0,0,0,28.35,35.72,35.96,1999.0,3080.0,Standard
HO-2024430,TX-Hail,12,asphalt,41,brick_veneer,1,13,428946,1.164,1,0,above_ground,0,none,none,0,0,0,0,0,810,0,3.08,2,27.6,0,45.3,8.2,0,0.0,2.05,0,0,stone_dirt,0,0,0,0,0,0,44.57,51.19,50.1,3036.0,4670.0,Standard
HO-2024431,WA-NW,25,asphalt,32,wood_frame,0,999,398689,0.842,1,0,none,0,none,none,0,1,0,0,0,1953,0,13.4,7,41.2,0,40.1,37.9,0,0.0,28.02,0,0,concrete_slab,0,0,0,0,0,0,38.96,45.35,47.99,2853.0,4390.0,Standard
HO-2024432,NY-NE,26,metal,54,wood_frame,0,999,120000,1.173,0,0,none,0,home_office,none,0,1,0,0,1,2017,0,2.39,2,18.3,0,39.9,67.4,0,0.0,4.3,0,0,concrete_slab,0,0,1,0,0,0,43.85,45.53,46.89,2761.0,4250.0,Standard
HO-2024433,CA-Wildfire,22,asphalt,50,masonry,1,36,202810,1.166,0,0,in_ground,0,home_office,none,0,0,0,0,0,2203,0,15.85,8,75.5,1,53.7,34.6,0,0.0,48.02,0,0,block,1,0,0,0,0,0,46.56,53.14,57.47,3774.0,5810.0,Standard
HO-2024434,CA-Wildfire,24,asphalt,24,masonry,0,999,275267,0.889,1,1,none,1,none,none,0,0,0,1,1,1682,0,16.18,9,74.6,1,48.6,5.0,0,0.0,31.11,0,0,concrete_slab,1,0,0,0,0,0,40.34,53.72,58.08,3843.0,5910.0,Standard
HO-2024435,AZ-Desert,22,asphalt,23,wood_frame,0,999,420832,1.244,1,0,in_ground,0,active_business,partial,1,1,0,0,0,1860,1,11.43,6,36.9,0,36.8,30.3,0,0.0,7.59,0,0,poured_concrete,0,0,0,0,0,0,36.64,42.08,44.54,2576.0,3960.0,Standard
HO-2024436,CA-Wildfire,12,metal,41,wood_frame,1,10,420507,0.816,1,0,none,1,home_office,full,0,0,0,0,0,3486,0,7.88,4,80.3,1,52.5,23.3,1,15.56,27.78,0,0,concrete_slab,0,0,0,0,0,0,45.34,53.45,53.84,3391.0,5220.0,Standard
HO-2024437,GA-SE,21,tile,35,superior,0,999,356168,0.933,0,0,in_ground,0,none,none,0,0,0,1,0,2474,0,1.59,1,25.3,0,49.9,56.8,0,0.0,5.15,0,0,block,0,0,0,0,0,0,32.52,33.53,34.81,1933.0,2970.0,Standard
HO-2024438,AZ-Desert,25,slate,44,wood_frame,0,999,468934,1.087,0,0,none,0,none,none,1,0,0,0,0,1515,0,8.39,5,37.1,0,28.2,16.5,0,0.0,0.15,0,0,stone_dirt,0,0,0,0,0,0,39.11,39.45,38.67,2166.0,3330.0,Standard
HO-2024439,CA-Wildfire,24,slate,51,wood_frame,0,999,236326,0.901,0,0,none,1,none,none,0,0,1,0,0,2589,0,7.16,4,87.8,1,24.7,38.9,0,0.0,26.25,0,0,stone_dirt,1,0,0,0,0,0,45.88,51.73,55.6,3571.0,5490.0,Standard
HO-2024440,CA-Wildfire,28,asphalt,45,wood_frame,1,32,465432,1.057,0,1,none,0,none,partial,0,0,0,1,1,2134,0,11.27,6,77.8,1,51.1,31.7,0,0.0,13.42,0,0,concrete_slab,1,0,0,0,0,0,51.06,55.31,61.46,4246.0,7080.0,Rated
HO-2024441,MN-North,24,asphalt,34,masonry,0,999,446463,1.054,0,0,above_ground,0,none,partial,0,0,1,0,0,2656,0,5.36,3,21.4,0,29.3,19.4,1,2.74,12.04,0,0,concrete_slab,0,0,0,0,0,0,34.74,37.76,38.66,2165.0,3330.0,Standard
HO-2024442,CO-Mixed,21,slate,45,wood_frame,0,999,432857,0.994,0,1,none,0,none,partial,1,0,0,0,0,1947,0,11.86,6,32.9,0,25.5,40.8,0,0.0,15.53,1,0,poured_concrete,0,0,0,0,0,1,40.56,43.25,45.98,2688.0,4140.0,Standard
HO-2024443,CO-Mixed,27,asphalt,36,brick_veneer,1,20,354514,1.137,0,0,above_ground,0,home_office,full,0,0,0,0,0,1494,0,17.32,9,68.3,1,28.6,29.9,0,0.0,34.54,1,1,concrete_slab,1,0,0,0,1,1,48.0,53.57,60.39,4114.0,6860.0,Rated
HO-2024444,WA-NW,17,slate,40,wood_frame,0,999,636304,0.988,0,0,in_ground,0,none,none,1,0,0,0,1,848,0,7.48,4,35.2,0,84.8,38.1,0,0.0,13.62,0,0,poured_concrete,0,0,0,0,0,0,35.13,36.76,37.59,2098.0,3230.0,Standard
HO-2024445,MN-North,10,metal,33,brick_veneer,0,999,449047,1.052,0,0,in_ground,0,none,none,1,0,0,0,0,2964,0,3.42,2,17.6,0,31.6,42.2,0,0.0,5.04,1,1,block,0,0,0,0,0,0,26.01,26.13,27.25,1546.0,2270.0,Preferred
HO-2024446,MN-North,16,tile,19,masonry,0,999,244432,1.181,0,1,in_ground,0,none,none,0,0,0,1,0,2613,1,6.21,4,23.1,0,34.8,7.4,0,0.0,14.48,1,0,concrete_slab,0,0,0,0,0,0,28.51,31.9,31.57,1756.0,2700.0,Standard
HO-2024447,WA-NW,11,tile,15,wood_frame,0,999,414762,1.131,2,0,none,0,home_office,partial,0,0,0,1,1,2367,1,12.01,7,51.9,0,43.1,45.6,0,0.0,20.42,0,0,concrete_slab,0,0,0,0,0,0,27.91,38.35,39.49,2219.0,3410.0,Standard
HO-2024448,CO-Mixed,11,slate,14,brick_veneer,1,29,485347,1.13,2,0,none,0,home_office,none,0,0,1,0,1,2586,1,3.03,2,44.0,0,31.5,53.6,0,0.0,36.41,0,0,stone_dirt,0,0,0,0,0,0,31.22,42.04,41.32,2343.0,3600.0,Standard
HO-2024449,CA-Wildfire,16,slate,28,wood_frame,0,999,297664,0.859,0,1,none,0,none,full,0,0,0,0,1,3027,0,7.68,4,55.0,0,29.3,11.4,0,0.0,18.19,0,0,poured_concrete,0,0,0,0,0,0,37.19,39.88,39.54,2222.0,3420.0,Standard
HO-2024450,WA-NW,10,asphalt,34,wood_frame,0,999,532498,1.093,1,0,in_ground,0,none,partial,0,0,0,0,1,837,0,6.81,4,42.1,0,75.8,35.2,0,0.0,24.86,0,0,concrete_slab,0,0,0,0,0,0,32.32,38.54,40.72,2302.0,3540.0,Standard
HO-2024451,IL-Midwest,15,asphalt,27,masonry,0,999,433484,0.897,2,0,in_ground,0,none,partial,0,0,1,0,0,2162,0,2.99,2,1.1,0,10.4,58.9,0,0.0,16.97,1,0,poured_concrete,0,0,0,0,0,0,30.34,40.05,39.79,2239.0,3440.0,Standard
HO-2024452,CO-Mixed,0,asphalt,17,wood_frame,0,999,120000,0.841,0,0,none,0,home_office,none,1,1,0,0,0,741,1,15.99,8,52.5,0,13.1,29.3,0,0.0,16.55,0,1,block,0,0,0,0,0,0,26.35,27.83,29.38,1647.0,2420.0,Preferred
HO-2024453,GA-SE,19,tile,47,masonry,0,999,421954,1.01,0,0,none,0,none,none,0,1,0,1,1,1804,0,1.66,1,11.1,0,71.3,65.7,0,0.0,15.04,0,0,block,0,0,0,0,0,0,34.92,34.32,30.96,1725.0,2650.0,Standard
HO-2024454,CA-Wildfire,18,asphalt,44,wood_frame,0,999,323155,0.893,0,1,none,1,none,partial,0,0,0,0,0,2347,0,4.53,3,78.7,1,21.2,17.0,0,0.0,29.88,0,0,poured_concrete,0,0,0,0,0,0,43.3,48.81,49.09,2946.0,4530.0,Standard
HO-2024455,IL-Midwest,10,tile,33,wood_frame,0,999,455205,1.131,0,0,none,0,none,none,0,0,0,0,0,1836,0,3.01,2,6.4,0,25.5,72.2,0,0.0,3.89,1,0,poured_concrete,0,0,0,0,0,0,30.01,31.26,31.04,1729.0,2660.0,Standard
HO-2024456,CA-Wildfire,23,asphalt,24,wood_frame,0,999,512190,1.134,0,0,none,1,home_office,none,1,0,0,0,1,3421,0,5.65,3,84.0,1,45.0,20.0,0,0.0,16.59,0,0,poured_concrete,1,0,0,0,0,0,41.52,45.92,49.08,2946.0,4530.0,Standard
HO-2024457,IL-Midwest,26,tile,41,brick_veneer,0,999,407322,0.754,0,1,none,0,none,full,1,0,0,0,0,1881,0,7.47,4,13.7,0,10.6,31.3,0,0.0,0.0,1,0,poured_concrete,0,0,0,0,0,1,38.41,38.75,39.85,2243.0,3450.0,Standard
HO-2024458,CA-Wildfire,3,asphalt,5,brick_veneer,1,31,613135,0.904,0,0,none,0,active_business,full,1,0,0,0,0,1522,1,6.52,4,63.3,1,32.2,38.1,0,0.0,41.92,0,0,stone_dirt,0,0,0,0,0,0,29.85,29.33,30.82,1718.0,2640.0,Standard
HO-2024459,CA-Wildfire,11,tile,36,masonry,1,2,354981,0.816,0,1,none,0,none,none,0,1,0,0,1,2123,0,10.2,6,89.6,1,55.1,15.5,0,0.0,40.69,0,0,stone_dirt,0,0,0,0,0,0,43.98,48.42,49.17,2954.0,4540.0,Standard
HO-2024460,CA-Wildfire,11,asphalt,29,wood_frame,0,999,467474,0.955,0,0,none,0,none,partial,0,0,1,0,1,1323,0,7.79,4,79.5,1,54.3,39.3,0,0.0,37.95,0,0,poured_concrete,0,0,0,0,0,0,36.81,39.25,40.76,2304.0,3550.0,Standard
HO-2024461,NY-NE,9,asphalt,17,wood_frame,0,999,492691,1.084,0,0,none,0,none,none,0,0,0,0,0,1442,1,2.83,2,14.6,0,18.8,59.2,0,0.0,0.0,0,0,poured_concrete,0,0,0,0,0,0,28.95,29.11,29.05,1631.0,2400.0,Preferred
HO-2024462,WA-NW,25,asphalt,52,masonry,0,999,366371,0.986,0,1,none,0,home_office,none,1,0,1,1,0,2802,0,8.16,5,47.8,0,41.7,31.2,0,0.0,46.5,0,0,concrete_slab,0,0,0,0,0,0,41.65,46.06,48.55,2900.0,4460.0,Standard
HO-2024463,NY-NE,16,tile,18,masonry,1,27,489028,0.937,1,0,none,0,home_office,none,1,1,1,0,0,2842,1,6.07,4,5.8,0,30.5,67.2,0,0.0,2.92,0,0,concrete_slab,0,0,0,0,0,0,32.71,36.77,38.63,2164.0,3330.0,Standard
HO-2024464,MN-North,15,asphalt,39,wood_frame,0,999,296745,1.202,0,1,none,1,home_office,partial,1,0,1,0,0,2217,0,4.22,3,14.2,0,31.5,16.4,0,0.0,7.67,1,1,stone_dirt,0,0,0,0,0,0,34.74,40.45,41.31,2342.0,3600.0,Standard
HO-2024465,CO-Mixed,0,asphalt,6,brick_veneer,0,999,320840,0.72,0,0,none,0,home_office,none,1,0,0,0,0,2557,1,9.06,5,60.9,1,34.5,28.8,0,0.0,32.03,0,0,poured_concrete,0,0,0,0,0,0,23.19,24.17,26.26,1502.0,2210.0,Preferred
HO-2024466,FL-Flood,23,metal,51,wood_frame,0,999,196251,1.193,1,0,none,0,home_office,none,0,0,0,1,0,3666,0,4.47,3,7.8,0,22.9,33.2,0,0.0,1.95,0,0,poured_concrete,0,0,0,0,0,0,47.26,53.31,53.64,3370.0,5180.0,Standard
HO-2024467,GA-SE,6,tile,15,masonry,0,999,413797,0.944,1,0,none,0,active_business,none,0,0,0,1,1,2056,1,0.68,1,11.6,0,63.8,44.1,0,0.0,15.33,0,0,poured_concrete,0,0,0,0,0,0,21.94,27.98,29.74,1664.0,2450.0,Preferred
HO-2024468,TX-Hail,18,metal,18,masonry,0,999,425535,1.009,2,1,in_ground,0,none,full,1,0,0,0,0,1449,1,3.11,2,22.6,0,48.8,19.6,0,0.0,3.62,1,0,concrete_slab,0,0,0,0,0,0,32.01,39.04,39.52,2222.0,3420.0,Standard
HO-2024469,MN-North,20,asphalt,29,masonry,0,999,545096,0.946,0,0,none,0,home_office,partial,1,0,0,0,0,2501,0,4.09,3,37.5,0,39.6,12.4,1,3.96,8.73,1,0,stone_dirt,0,0,0,1,0,0,31.75,31.18,33.2,1843.0,2840.0,Standard
HO-2024470,CA-Wildfire,30,asphalt,50,masonry,1,24,490759,1.236,2,0,none,0,active_business,none,1,0,0,0,1,2726,0,12.68,7,68.5,1,46.9,44.6,0,0.0,48.12,0,0,poured_concrete,1,0,0,0,0,0,53.13,65.94,68.16,5175.0,8620.0,Rated
HO-2024471,MN-North,6,slate,14,wood_frame,0,999,340128,0.848,0,0,none,0,none,none,1,1,0,1,0,2800,1,4.3,3,16.4,0,44.6,16.9,0,0.0,7.01,0,0,concrete_slab,0,0,0,0,0,0,21.7,18.07,18.86,1207.0,1770.0,Preferred
HO-2024472,CA-Wildfire,0,asphalt,27,masonry,0,999,215054,1.022,1,1,none,0,home_office,none,0,0,0,1,0,2958,0,6.64,4,67.8,1,48.4,23.7,0,0.0,13.32,0,0,concrete_slab,0,0,0,0,0,0,29.58,38.59,39.62,2228.0,3430.0,Standard
HO-2024473,GA-SE,19,tile,33,brick_veneer,0,999,440599,1.094,0,1,in_ground,0,none,none,0,0,0,0,1,2846,0,7.49,4,4.0,0,41.5,62.5,0,0.0,8.06,0,0,poured_concrete,0,0,0,0,0,0,32.78,39.0,38.25,2139.0,3290.0,Standard
HO-2024474,IL-Midwest,34,asphalt,48,wood_frame,0,999,535505,0.794,0,0,none,0,none,partial,0,1,0,0,0,2490,0,5.38,3,25.9,0,25.6,76.1,0,0.0,13.32,1,0,stone_dirt,0,0,0,0,0,1,45.38,44.86,46.23,2708.0,4170.0,Standard
HO-2024475,MN-North,29,asphalt,31,brick_veneer,0,999,485725,0.891,0,1,none,0,none,none,0,0,1,0,1,2576,0,2.88,2,12.2,0,6.8,31.6,0,0.0,17.15,1,0,poured_concrete,0,0,0,0,0,1,37.23,41.98,42.27,2410.0,3710.0,Standard
HO-2024476,CA-Wildfire,19,asphalt,43,superior,1,11,531826,0.999,1,0,none,0,none,full,1,1,0,0,1,2408,0,13.14,7,77.0,1,55.2,31.3,0,0.0,28.6,0,0,concrete_slab,0,0,0,0,0,0,49.42,51.96,53.74,3381.0,5200.0,Standard
HO-2024477,IL-Midwest,13,asphalt,17,masonry,0,999,350335,0.896,0,1,none,0,none,none,1,1,0,0,0,907,1,7.12,4,13.3,0,48.2,45.3,0,0.0,8.31,0,0,concrete_slab,0,0,0,0,0,0,27.27,27.69,27.41,1553.0,2280.0,Preferred
HO-2024478,MN-North,25,asphalt,33,wood_frame,0,999,314673,0.906,1,0,none,0,home_office,none,1,0,0,0,0,811,0,1.58,1,17.3,0,45.8,23.6,0,0.0,9.22,0,0,poured_concrete,0,0,0,0,0,0,36.55,40.48,41.83,2378.0,3660.0,Standard
