policy_id,location_zone,loc_off,roof_age,mat_r,home_age,cnst_r,prior_water_claim,months_since_water,rec_f,coverage_a,rcv_ratio,rcv_os,prior_claims_5yr,ins_lapses,pool_r,trampoline,biz_r,sprnk_v,monitored_alarm,gated_community,wood_stove,recent_reno,pet_ownership,building_code_comply,fire_hydrant_dist,iso_class,crime_idx,wildfire_score,wildfire_zone,canopy_pct,flood_zone,flood_depth_in,slope_deg,hail_zone,burn_history,fnd_r,ix_roof_wildfire,ix_water_canopy,ix_rcv_crime,ix_flood_foundation,ix_slope_burn,ix_roof_hail,eta_t1,eta_glm,delta_gam,eta_final,final_risk_score,expected_loss,decision
HO-2025678,TX-Hail,0.13,8,2,26,2,0,999,0,180525,1.077,0,0,2,0,0,0,0,1,0,0,0,0,0,3.05,2,6.2,26.1,0,42.8,0,0.0,12.45,1,0,0,0,0,0,0,0,0,8.9674,9.1828,0.0325,9.1901,35.45,1970.0,Standard
HO-2025679,AZ-Desert,-0.11,14,2,28,1,0,999,0,493925,1.212,1,0,0,0,0,2,0,0,1,0,1,0,0,15.86,8,19.0,18.8,0,16.1,0,0.0,3.31,0,0,0,0,0,0,0,0,0,8.9608,9.244,0.0168,9.3046,37.47,2091.0,Standard
HO-2025680,FL-Flood,0.28,31,3,50,0,0,999,0,389196,0.853,0,0,1,2,0,0,0,0,0,0,0,0,0,1.05,1,29.0,12.2,0,9.4,1,21.24,3.96,0,0,2,0,0,0,1,0,0,9.9824,10.2516,0.135,10.3657,56.19,3634.0,Standard
HO-2025681,MN-North,-0.22,5,3,30,3,1,35,1,261868,1.074,0,0,0,0,0,0,-1,1,0,0,1,1,0,7.07,4,49.6,26.6,0,28.3,0,0.0,0.3,1,0,1,0,0,0,0,0,0,8.8343,8.771,0.0057,8.8002,28.57,1608.0,Preferred
HO-2025682,NY-NE,-0.03,4,3,13,3,0,999,0,298736,1.04,0,0,1,0,0,0,-1,1,0,0,1,0,1,4.96,3,41.3,28.4,0,19.9,1,1.16,8.13,0,0,0,0,0,0,0,0,0,8.6377,8.5974,0.0319,8.6908,26.64,1519.0,Preferred
HO-2025683,GA-SE,-0.18,20,2,49,3,0,999,0,370427,1.152,1,3,1,0,1,0,-2,0,0,1,0,1,0,7.27,4,66.2,10.8,0,45.9,1,5.97,0.0,0,0,1,0,0,1,0,0,0,9.3937,10.4507,0.1097,10.5713,59.81,4044.0,Standard
HO-2025684,TX-Hail,0.13,28,2,37,1,0,999,0,242597,1.269,1,0,0,2,0,2,-1,0,1,0,0,0,0,1.09,1,15.5,5.6,0,42.6,0,0.0,5.87,1,0,2,0,0,0,0,0,1,9.6878,9.8312,0.0936,9.9298,48.5,2896.0,Standard
HO-2025685,GA-SE,-0.18,3,3,25,3,0,999,0,386801,1.265,1,0,0,0,0,1,-2,0,0,0,0,1,0,4.24,3,41.0,8.6,0,35.8,0,0.0,13.29,1,0,0,0,0,0,0,0,0,8.6988,8.7529,0.0329,8.7344,27.41,1554.0,Preferred
HO-2025686,MN-North,-0.22,21,2,44,3,0,999,0,153185,1.137,0,1,0,0,0,0,-2,0,0,0,0,1,0,7.32,4,46.2,5.4,0,44.2,1,42.43,5.65,1,0,1,0,0,0,0,0,1,9.2305,9.4771,0.1143,9.6407,43.4,2491.0,Standard
HO-2025687,IL-Midwest,-0.14,23,2,34,3,0,999,0,305462,0.936,0,0,0,1,0,0,0,0,0,0,0,0,0,4.73,3,56.9,15.6,0,29.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,9.2409,9.3838,0.0028,9.34,38.1,2130.0,Standard
HO-2025688,NY-NE,-0.03,0,3,8,1,0,999,0,217337,0.961,0,0,0,0,0,2,-1,0,0,0,1,0,1,1.61,1,78.0,25.0,0,36.0,0,0.0,13.59,0,0,0,0,0,0,0,0,0,8.3783,8.4284,0.0339,8.3904,21.35,1299.0,Preferred
HO-2025689,WA-NW,-0.07,25,1,39,2,1,8,3,408049,1.121,0,1,0,1,1,1,0,0,1,1,0,0,0,17.47,9,33.9,41.3,0,72.5,0,0.0,17.61,1,0,1,0,1,0,0,0,1,9.7982,10.5615,0.2236,10.7501,62.97,4439.0,Rated
HO-2025690,TX-Hail,0.13,25,1,53,3,0,999,0,243102,0.84,0,0,0,0,0,0,0,1,0,0,1,1,0,4.99,3,13.0,24.3,0,14.6,0,0.0,10.32,1,0,2,0,0,0,0,0,1,9.7411,9.6978,0.0986,9.8216,46.59,2737.0,Standard
HO-2025691,IL-Midwest,-0.14,15,3,32,3,1,5,3,301739,0.987,0,1,0,0,1,1,0,1,0,0,0,0,0,4.29,3,32.2,2.8,0,11.7,0,0.0,16.88,1,0,0,0,0,0,0,0,0,9.5168,9.9501,0.037,10.0489,50.6,3081.0,Standard
HO-2025692,CO-Mixed,0.07,29,0,48,3,0,999,0,696370,0.917,0,0,0,0,0,1,-1,0,0,0,0,1,0,8.76,5,29.9,53.5,0,22.5,0,0.0,8.04,1,0,1,0,0,0,0,0,1,9.6805,9.8606,0.1015,9.9941,49.63,2994.0,Standard
HO-2025693,TX-Hail,0.13,28,3,28,1,0,999,0,501099,0.855,0,0,0,0,0,1,0,0,0,0,0,1,0,2.79,2,34.9,7.4,0,41.3,0,0.0,15.61,1,0,0,0,0,0,0,0,1,9.5324,9.6919,0.1074,9.9189,48.3,2879.0,Standard
HO-2025694,CO-Mixed,0.07,18,2,20,3,1,24,1,464088,1.055,0,0,0,0,0,1,0,0,0,1,0,0,1,16.68,9,19.9,62.9,1,34.1,0,0.0,33.74,1,1,0,0,0,0,0,1,0,9.305,9.6275,0.132,9.819,46.54,2733.0,Standard
HO-2025695,CA-Wildfire,0.22,13,1,20,2,1,32,1,561661,1.131,0,0,0,1,0,0,0,0,0,0,0,1,1,6.71,4,25.9,70.3,1,37.7,0,0.0,12.11,0,1,0,0,0,0,0,0,0,9.2263,9.3589,0.0367,9.5134,41.15,2331.0,Standard
HO-2025696,CA-Wildfire,0.22,9,3,15,2,0,999,0,451745,1.104,0,1,0,0,1,1,0,0,0,0,0,1,1,9.41,5,46.6,77.7,1,37.5,0,0.0,33.24,0,0,0,0,0,0,0,0,0,9.0029,9.5981,0.0585,9.7484,45.3,2635.0,Standard
HO-2025697,TX-Hail,0.13,17,3,31,0,1,2,3,183396,1.037,0,2,0,0,0,1,0,1,0,1,0,0,0,1.34,1,23.3,14.4,0,44.3,0,0.0,2.2,1,0,1,0,0,0,0,0,0,9.6947,10.1874,0.0137,10.1157,51.78,3190.0,Standard
HO-2025698,MN-North,-0.22,23,0,30,3,0,999,0,195690,0.971,0,0,0,0,0,2,0,1,0,0,0,0,0,5.5,3,11.3,6.9,0,10.6,0,0.0,15.18,1,0,0,0,0,0,0,0,1,9.0135,9.1421,0.1027,9.2675,36.82,2051.0,Standard
HO-2025699,IL-Midwest,-0.14,15,3,29,3,1,10,3,120000,0.947,0,1,0,0,0,1,0,0,0,1,0,1,0,6.32,4,69.3,25.0,0,34.6,0,0.0,4.58,1,0,2,0,0,0,0,0,0,9.48,9.9789,0.0199,10.0728,51.02,3119.0,Standard
HO-2025700,MN-North,-0.22,0,3,26,3,0,999,0,408271,1.142,0,2,1,2,0,0,0,0,0,0,1,0,0,3.47,2,29.5,17.2,0,24.9,0,0.0,5.97,1,0,0,0,0,0,0,0,0,8.4976,9.2138,0.0223,9.2119,35.84,1992.0,Standard
HO-2025701,CO-Mixed,0.07,29,3,50,2,0,999,0,231578,0.948,0,0,0,0,0,0,0,0,0,0,1,1,0,17.18,9,18.7,26.1,0,15.9,0,0.0,45.29,1,0,0,0,0,0,0,0,1,9.8101,10.0576,0.1342,10.1013,51.52,3166.0,Standard
HO-2025702,FL-Flood,0.28,19,1,23,2,0,999,0,300140,0.944,0,1,0,0,0,1,-1,0,0,0,0,0,1,0.72,1,13.2,18.4,0,8.4,1,20.18,14.58,0,0,0,0,0,0,0,0,0,9.326,9.5237,0.0568,9.6106,42.87,2452.0,Standard
HO-2025703,IL-Midwest,-0.14,14,0,25,2,0,999,0,335217,1.078,0,0,0,1,0,2,0,0,0,0,0,1,0,7.0,4,43.1,11.8,0,45.7,0,0.0,6.51,0,0,0,0,0,0,0,0,0,8.7474,9.1016,0.0231,9.1211,34.23,1900.0,Standard
HO-2025704,CO-Mixed,0.07,25,3,36,1,0,999,0,294811,0.883,0,0,1,0,0,0,0,1,0,0,1,1,0,13.12,7,41.0,28.5,0,6.9,0,0.0,9.33,0,0,0,0,0,0,0,0,0,9.4879,9.7148,0.0324,9.744,45.22,2628.0,Standard
HO-2025705,CA-Wildfire,0.22,31,1,56,2,0,999,0,375170,1.032,0,0,0,0,0,1,0,1,0,0,0,1,0,16.07,9,30.1,73.5,1,50.8,0,0.0,4.73,0,1,2,1,0,0,0,0,0,9.9876,10.2312,0.2058,10.4893,58.37,3875.0,Standard
HO-2025706,NY-NE,-0.03,0,3,8,3,0,999,0,340383,0.946,0,0,0,1,0,1,0,0,0,1,0,0,1,7.56,4,69.0,20.1,0,29.6,0,0.0,11.88,0,0,0,0,0,0,0,0,0,8.468,8.7269,0.0315,8.7564,27.8,1572.0,Preferred
HO-2025707,TX-Hail,0.13,21,0,41,1,1,29,1,326435,0.926,0,0,0,2,1,1,0,0,0,0,0,1,0,3.72,2,26.9,3.8,0,11.8,0,0.0,6.99,1,0,0,0,0,0,0,0,1,9.5057,9.9431,0.0902,10.0368,50.38,3061.0,Standard
HO-2025708,NY-NE,-0.03,5,2,13,3,0,999,0,163278,0.985,0,0,0,1,0,1,-2,1,0,0,1,0,1,1.97,1,54.3,4.3,0,36.3,0,0.0,8.54,1,0,0,0,0,0,0,0,0,8.6137,8.4581,0.0263,8.4034,21.58,1308.0,Preferred
HO-2025709,NY-NE,-0.03,22,3,36,2,0,999,0,413839,1.126,0,1,0,0,0,0,0,1,0,0,1,0,0,4.3,3,29.7,12.8,0,49.6,0,0.0,12.12,0,0,0,0,0,0,0,0,0,9.3563,9.5077,0.0335,9.5632,42.03,2392.0,Standard
HO-2025710,TX-Hail,0.13,19,3,33,0,0,999,0,684621,1.045,0,0,1,0,0,0,-1,1,1,0,0,1,0,4.87,3,7.9,23.0,0,48.5,0,0.0,1.56,0,0,1,0,0,0,0,0,0,9.3078,9.302,0.0125,9.2275,36.11,2009.0,Standard
HO-2025711,CA-Wildfire,0.22,23,3,51,1,0,999,0,418681,1.061,0,0,1,0,0,0,0,1,0,0,0,1,0,8.64,5,32.3,78.3,1,30.6,0,0.0,20.78,0,0,0,1,0,0,0,0,0,9.7671,9.9637,0.2203,10.0374,50.39,3062.0,Standard
HO-2025712,WA-NW,-0.07,13,3,32,1,0,999,0,697666,1.126,0,0,1,0,0,0,-1,0,1,0,0,0,0,3.44,2,30.3,64.4,1,52.4,0,0.0,15.77,1,0,2,0,0,0,0,0,0,8.9803,9.0435,0.0403,9.0701,33.33,1850.0,Standard
HO-2025713,CO-Mixed,0.07,1,1,12,2,0,999,0,300435,1.107,0,0,0,1,0,0,-2,1,1,0,1,1,1,16.46,9,36.4,27.0,0,43.7,0,0.0,26.56,0,0,0,0,0,0,0,0,0,8.5009,8.4312,0.0472,8.4881,23.07,1367.0,Preferred
HO-2025714,CA-Wildfire,0.22,13,3,17,3,0,999,0,344611,0.995,0,0,0,0,0,1,-1,0,0,0,0,1,1,12.03,7,48.7,78.9,1,28.5,0,0.0,20.94,0,0,2,0,0,0,0,0,0,9.1779,9.3598,0.048,9.4351,39.77,2238.0,Standard
HO-2025715,MN-North,-0.22,21,0,21,0,0,999,0,377219,1.098,0,0,1,0,0,0,-2,0,0,0,0,1,1,7.34,4,6.3,26.4,0,46.8,0,0.0,4.56,0,0,0,0,0,0,0,0,0,8.7188,8.8097,0.0214,8.8817,30.01,1678.0,Standard
HO-2025716,CA-Wildfire,0.22,27,2,48,3,0,999,0,356228,0.996,0,0,0,0,0,2,-1,1,1,0,0,1,0,14.49,8,42.7,74.1,1,35.3,0,0.0,10.77,0,0,0,1,0,0,0,0,0,9.8779,10.0437,0.2113,10.4111,56.99,3720.0,Standard
HO-2025717,AZ-Desert,-0.11,7,2,25,1,0,999,0,543090,1.081,0,0,0,0,0,0,0,1,0,0,0,0,0,10.15,6,19.4,58.7,1,15.5,0,0.0,8.93,0,0,0,0,0,0,0,0,0,8.6435,8.6899,0.0307,8.6394,25.74,1479.0,Preferred
HO-2025718,MN-North,-0.22,27,3,37,0,0,999,0,120000,1.166,1,1,0,0,0,0,0,1,0,0,0,1,0,4.31,3,20.5,24.6,0,20.8,0,0.0,2.42,1,0,0,0,0,0,0,0,1,9.314,9.5279,0.0854,9.6289,43.19,2476.0,Standard
HO-2025719,TX-Hail,0.13,12,1,37,1,0,999,0,316342,1.093,0,0,0,2,0,0,-2,0,1,0,1,1,0,1.35,1,18.4,22.0,0,33.4,1,1.36,9.13,1,0,0,0,0,0,0,0,0,9.1127,9.0295,0.0338,9.0324,32.67,1815.0,Standard
HO-2025720,TX-Hail,0.13,21,2,38,3,0,999,0,612872,0.846,0,0,0,0,0,0,0,0,0,0,1,0,0,3.81,2,46.5,13.2,0,29.7,0,0.0,0.86,1,0,0,0,0,0,0,0,1,9.5032,9.5367,0.075,9.5808,42.34,2414.0,Standard
HO-2025721,TX-Hail,0.13,13,1,18,1,0,999,0,310470,0.95,0,1,0,0,1,1,0,0,0,0,0,0,1,2.19,2,22.2,11.7,0,12.8,1,6.93,6.32,0,0,2,0,0,0,1,0,0,8.9091,9.3628,0.1223,9.5463,41.73,2371.0,Standard
HO-2025722,FL-Flood,0.28,19,0,35,2,0,999,0,510001,1.111,0,2,0,2,0,0,0,1,0,0,0,0,0,5.81,3,40.3,20.4,0,22.6,0,0.0,1.93,0,0,0,0,0,0,0,0,0,9.423,9.9653,0.0136,9.9102,48.15,2866.0,Standard
HO-2025723,CA-Wildfire,0.22,26,3,39,2,0,999,0,464576,0.72,0,1,0,0,0,1,-2,0,0,0,1,0,0,12.52,7,42.3,76.8,1,29.8,0,0.0,22.68,1,1,1,1,0,0,0,1,1,9.743,10.0777,0.3642,10.4803,58.21,3857.0,Standard
HO-2025724,AZ-Desert,-0.11,6,3,17,1,0,999,0,369837,1.065,0,1,0,2,0,0,0,1,0,1,0,0,1,7.69,4,35.5,57.0,1,19.2,0,0.0,12.67,0,0,0,0,0,0,0,0,0,8.5702,8.9063,0.0356,8.9375,31.0,1727.0,Standard
HO-2025725,CA-Wildfire,0.22,11,1,35,2,0,999,0,424323,1.057,0,1,0,0,0,1,0,1,0,0,0,0,0,7.46,4,31.6,99.7,1,35.8,0,0.0,25.55,0,0,0,0,0,0,0,0,0,9.196,9.5086,0.0564,9.5562,41.91,2384.0,Standard
HO-2025726,IL-Midwest,-0.14,19,1,23,3,0,999,0,368030,1.402,1,0,0,0,0,1,0,0,0,0,0,0,1,5.13,3,37.4,18.9,0,37.9,0,0.0,3.84,0,0,0,0,0,0,0,0,0,9.0492,9.1605,0.0187,9.2172,35.93,1998.0,Standard
HO-2025727,MN-North,-0.22,39,2,45,2,1,35,1,120000,1.081,0,0,0,0,0,1,-2,1,0,0,1,1,0,4.84,3,15.4,7.8,0,37.0,0,0.0,16.86,0,0,0,0,0,0,0,0,0,9.8374,9.7411,0.0601,9.8014,46.23,2708.0,Standard
HO-2025728,WA-NW,-0.07,10,3,36,3,0,999,0,444396,1.005,0,0,0,0,0,1,0,1,0,0,0,0,0,13.8,7,21.2,60.2,1,58.8,1,25.48,10.0,0,0,0,0,0,0,0,0,0,9.0351,9.2109,0.0554,9.2379,36.29,2019.0,Standard
HO-2025729,NY-NE,-0.03,36,2,61,2,0,999,0,293746,1.183,1,1,0,0,0,0,0,1,1,0,1,0,0,2.26,2,75.7,8.8,0,46.9,0,0.0,11.05,1,0,0,0,0,1,0,0,1,10.0753,10.1432,0.2076,10.4998,58.55,3896.0,Standard
HO-2025730,FL-Flood,0.28,36,3,51,2,0,999,0,187247,0.972,0,0,0,0,0,1,0,1,0,0,0,1,0,6.88,4,37.5,16.5,0,32.0,0,0.0,6.59,0,0,2,0,0,0,0,0,0,10.2215,10.3319,0.041,10.4058,56.89,3710.0,Standard
HO-2025731,NY-NE,-0.03,17,3,41,2,0,999,0,434179,1.026,0,0,0,0,0,1,0,0,0,0,0,1,0,6.38,4,71.7,19.8,0,11.5,0,0.0,11.58,0,0,0,0,0,0,0,0,0,9.2795,9.5071,0.0312,9.6685,43.89,2527.0,Standard
HO-2025732,IL-Midwest,-0.14,15,3,23,3,0,999,0,424937,1.032,0,0,1,1,1,0,-2,0,1,0,1,0,1,3.87,2,45.4,21.7,0,33.8,0,0.0,1.03,1,1,0,0,0,0,0,0,0,8.9446,9.0785,0.0096,9.0464,32.92,1828.0,Standard
HO-2025733,CO-Mixed,0.07,11,3,39,3,1,9,3,517396,1.104,0,0,0,0,0,2,0,1,1,0,0,0,0,9.59,5,46.3,28.0,0,36.7,0,0.0,43.63,1,0,0,0,0,0,0,0,0,9.7049,9.8354,0.0603,9.8435,46.97,2768.0,Standard
HO-2025734,TX-Hail,0.13,17,3,39,2,1,20,2,343432,0.891,0,0,0,2,1,1,0,1,0,0,0,0,0,7.91,4,28.3,34.7,0,32.8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,9.723,10.0841,0.0015,10.0415,50.47,3069.0,Standard
HO-2025735,GA-SE,-0.18,5,0,19,2,0,999,0,500225,1.137,0,0,0,0,0,0,-1,0,0,0,1,1,1,6.53,4,50.2,15.0,0,44.0,0,0.0,2.38,0,0,0,0,0,0,0,0,0,8.3935,8.3784,0.0141,8.3741,21.06,1288.0,Preferred
HO-2025736,CO-Mixed,0.07,17,1,20,2,0,999,0,382969,0.946,0,1,0,2,0,0,0,0,0,0,1,0,1,10.86,6,41.0,38.9,0,29.9,0,0.0,22.95,1,1,2,0,0,0,0,1,0,9.026,9.4363,0.1199,9.619,43.02,2463.0,Standard
HO-2025737,TX-Hail,0.13,31,0,50,1,0,999,0,428336,1.308,1,1,1,0,0,1,0,0,0,1,0,1,0,3.0,2,45.5,0.0,0,45.7,0,0.0,13.02,0,0,0,0,0,0,0,0,0,9.8255,10.4051,0.0427,10.4155,57.06,3729.0,Standard
HO-2025738,CO-Mixed,0.07,12,1,34,2,0,999,0,439885,0.808,0,1,0,1,1,1,-2,0,0,0,1,1,0,3.85,2,36.7,23.1,0,16.8,0,0.0,19.99,1,0,0,0,0,0,0,0,0,9.0565,9.5046,0.0408,9.4344,39.76,2237.0,Standard
HO-2025739,CO-Mixed,0.07,15,3,38,1,0,999,0,193710,0.914,0,3,0,2,0,0,0,1,1,0,1,0,0,9.61,5,21.9,49.7,0,29.2,0,0.0,31.14,1,1,0,0,0,0,0,1,0,9.2425,9.9485,0.1279,10.0488,50.6,3081.0,Standard
HO-2025740,GA-SE,-0.18,2,1,8,3,0,999,0,432791,0.736,0,1,1,1,0,1,-1,0,0,0,0,1,1,4.25,3,71.8,9.9,0,66.1,0,0.0,10.82,0,0,0,0,0,0,0,0,0,8.2682,8.7618,0.0297,8.7051,26.9,1530.0,Preferred
HO-2025741,AZ-Desert,-0.11,21,0,47,3,1,23,2,394546,1.435,1,1,0,0,0,1,0,0,0,0,0,0,0,11.8,6,33.7,36.7,0,22.7,0,0.0,13.61,0,0,0,0,0,0,0,0,0,9.6818,10.1684,0.0361,10.2109,53.46,3352.0,Standard
HO-2025742,WA-NW,-0.07,20,0,33,3,0,999,0,342038,0.848,0,0,0,1,0,0,0,0,0,0,1,0,0,15.96,8,23.0,52.2,0,60.1,0,0.0,42.2,0,0,1,0,0,0,0,0,0,9.1163,9.3703,0.0625,9.4657,40.31,2274.0,Standard
HO-2025743,CA-Wildfire,0.22,18,2,47,3,0,999,0,396007,1.126,0,1,0,0,0,0,0,1,0,0,1,0,0,4.38,3,15.5,56.0,1,57.1,0,0.0,16.51,0,0,0,0,0,0,0,0,0,9.6253,9.7721,0.0404,9.8289,46.72,2747.0,Standard
HO-2025744,CO-Mixed,0.07,16,3,41,0,0,999,0,736941,1.122,0,0,0,1,1,0,0,1,1,0,0,0,0,11.35,6,38.1,59.3,1,19.2,0,0.0,35.11,0,0,0,0,0,0,0,0,0,9.2642,9.4787,0.0572,9.6474,43.52,2500.0,Standard
HO-2025745,IL-Midwest,-0.14,15,3,18,0,0,999,0,120000,0.893,0,1,0,0,0,0,0,1,1,0,0,0,1,7.93,4,58.7,22.0,0,18.9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,8.7471,8.8716,0.0005,8.8806,29.99,1677.0,Preferred
HO-2025746,CA-Wildfire,0.22,22,3,25,1,0,999,0,361583,1.128,0,1,1,0,1,0,0,0,0,0,0,1,0,3.25,2,16.4,59.0,1,28.2,0,0.0,26.71,0,0,0,1,0,0,0,0,0,9.4293,10.0395,0.2223,10.2495,54.14,3420.0,Standard
HO-2025747,FL-Flood,0.28,17,0,40,3,0,999,0,493658,0.87,0,0,0,0,0,0,-2,0,0,0,0,1,0,6.69,4,51.8,24.0,0,39.4,1,6.89,0.02,0,1,0,0,0,0,0,0,0,9.4697,9.4854,0.0166,9.5638,42.04,2393.0,Standard
HO-2025748,WA-NW,-0.07,20,3,47,3,0,999,0,205548,0.906,0,2,0,0,0,2,0,0,0,0,1,0,0,14.83,8,32.7,57.4,1,44.0,0,0.0,44.69,0,1,0,0,0,0,0,1,0,9.4353,10.2326,0.1398,10.388,56.58,3676.0,Standard
HO-2025749,TX-Hail,0.13,19,1,32,1,0,999,0,431946,0.801,0,1,0,0,0,0,0,1,0,0,1,0,0,7.83,4,50.0,20.0,0,6.2,0,0.0,14.42,1,0,0,0,0,0,0,0,0,9.2364,9.4451,0.0353,9.5446,41.7,2369.0,Standard
HO-2025750,IL-Midwest,-0.14,28,3,52,2,0,999,0,422325,1.114,0,1,0,0,1,0,-1,1,0,0,1,0,0,6.4,4,47.8,25.6,0,10.6,0,0.0,12.86,0,0,0,0,0,0,0,0,0,9.6,9.8894,0.0398,9.9447,48.76,2918.0,Standard
HO-2025751,TX-Hail,0.13,24,2,30,0,1,20,2,157536,0.746,0,1,1,2,1,0,0,1,0,0,0,1,0,3.97,2,49.8,9.6,0,18.3,0,0.0,1.28,0,0,0,0,0,0,0,0,0,9.6614,10.2883,0.0135,10.3245,55.46,3556.0,Standard
HO-2025752,CA-Wildfire,0.22,19,3,33,3,0,999,0,298196,1.075,0,0,0,0,0,2,-1,0,0,0,1,1,0,14.59,8,34.5,73.4,1,31.2,1,11.66,29.24,0,0,0,0,0,0,0,0,0,9.5334,9.8412,0.073,9.951,48.87,2928.0,Standard
HO-2025753,FL-Flood,0.28,31,3,42,3,0,999,0,629678,1.003,0,1,0,1,0,2,0,0,1,0,1,1,0,3.95,2,24.4,24.1,0,46.9,0,0.0,0.0,0,0,2,0,0,0,0,0,0,10.024,10.4395,0.0109,10.4658,57.95,3828.0,Standard
HO-2025754,MN-North,-0.22,21,3,34,0,0,999,0,157306,1.264,1,0,0,0,0,2,0,1,0,0,0,0,0,1.24,1,48.7,17.3,0,15.5,1,0.5,8.68,1,0,0,0,0,0,0,0,1,9.1178,9.1993,0.0961,9.2054,35.72,1986.0,Standard
HO-2025755,WA-NW,-0.07,29,2,41,0,1,36,0,318549,1.025,0,0,0,0,0,0,0,1,0,0,0,1,0,3.28,2,16.3,40.3,0,43.8,0,0.0,21.32,0,0,0,0,0,0,0,0,0,9.4234,9.394,0.0512,9.3718,38.66,2165.0,Standard
HO-2025756,MN-North,-0.22,23,3,52,1,1,13,2,356876,1.139,0,1,0,0,0,1,0,1,0,0,1,1,0,4.18,3,37.7,13.0,0,26.2,0,0.0,15.48,1,0,1,0,0,0,0,0,1,9.6505,9.9095,0.1032,9.9452,48.77,2919.0,Standard
HO-2025757,IL-Midwest,-0.14,1,1,19,3,0,999,0,380594,1.092,0,0,1,0,0,1,-1,1,0,0,1,0,1,1.86,1,59.7,12.8,0,15.3,0,0.0,8.52,1,0,0,0,0,0,0,0,0,8.4196,8.4177,0.0265,8.4743,22.83,1357.0,Preferred
HO-2025758,CA-Wildfire,0.22,29,3,40,1,1,27,1,322177,1.006,0,0,0,0,1,0,0,0,1,0,1,0,0,6.51,4,17.5,87.5,1,56.4,0,0.0,16.94,0,1,0,1,0,0,0,0,0,9.9511,10.1077,0.2233,10.3239,55.45,3555.0,Standard
HO-2025759,IL-Midwest,-0.14,19,1,34,3,0,999,0,391521,1.176,1,0,0,0,0,0,-1,0,0,0,0,0,0,6.02,4,34.4,22.6,0,46.7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,9.1772,9.2141,0.0012,9.254,36.58,2036.0,Standard
HO-2025760,CO-Mixed,0.07,17,3,42,3,0,999,0,375018,1.073,0,1,0,0,0,0,0,1,0,0,0,0,0,8.08,5,16.7,33.9,0,26.4,1,2.77,7.01,1,1,1,0,0,0,0,0,0,9.4373,9.6774,0.0345,9.7438,45.22,2628.0,Standard
HO-2025761,GA-SE,-0.18,20,2,35,2,0,999,0,479433,1.146,0,1,0,0,0,0,0,0,0,0,0,1,0,3.65,2,31.8,11.5,0,70.9,0,0.0,15.52,0,0,0,0,0,0,0,0,0,9.0906,9.4072,0.0366,9.5037,40.98,2319.0,Standard
HO-2025762,CA-Wildfire,0.22,14,3,14,1,1,18,2,498235,0.89,0,0,0,1,0,1,0,0,0,0,0,0,1,9.04,5,7.0,82.2,1,23.6,1,2.68,36.46,0,1,0,0,0,0,0,1,0,9.387,9.5957,0.1459,9.7479,45.29,2634.0,Standard
HO-2025763,IL-Midwest,-0.14,20,1,34,3,0,999,0,441532,1.094,0,1,0,1,0,1,0,0,0,1,0,1,0,2.03,2,46.7,18.8,0,13.9,0,0.0,11.3,1,0,0,0,0,0,0,0,0,9.1127,9.5921,0.0316,9.5874,42.46,2423.0,Standard
HO-2025764,TX-Hail,0.13,12,3,16,2,0,999,0,413137,1.132,0,0,0,0,0,0,0,0,0,1,0,0,1,4.63,3,44.0,12.2,0,47.4,0,0.0,7.66,1,0,0,0,0,0,0,0,0,9.0064,9.0838,0.0251,9.0944,33.76,1874.0,Standard
HO-2025765,FL-Flood,0.28,29,2,34,2,0,999,0,161109,0.868,0,0,1,0,0,0,0,0,0,0,0,1,0,2.8,2,22.7,19.4,0,8.7,1,32.13,2.48,0,0,0,0,0,0,0,0,0,9.7766,9.9934,0.0469,9.9121,48.18,2869.0,Standard
HO-2025766,AZ-Desert,-0.11,16,0,42,2,0,999,0,396208,1.01,0,0,0,0,0,0,0,1,0,0,0,0,0,15.15,8,41.4,30.5,0,31.4,0,0.0,16.78,0,0,1,0,0,0,0,0,0,9.0342,9.1611,0.0379,9.086,33.62,1866.0,Standard
HO-2025767,IL-Midwest,-0.14,14,3,38,3,0,999,0,535958,0.777,0,0,0,1,0,0,-1,1,1,0,0,0,0,5.37,3,58.3,19.9,0,47.2,0,0.0,12.0,1,0,0,0,0,0,0,0,0,9.093,8.9977,0.0316,9.0187,32.43,1802.0,Standard
HO-2025768,CO-Mixed,0.07,9,3,29,3,0,999,0,154488,0.798,0,1,0,0,0,0,-2,0,1,0,0,1,0,12.4,7,27.6,41.2,0,40.8,0,0.0,42.07,1,0,0,0,0,0,0,0,0,9.0604,9.3036,0.0602,9.4272,39.63,2229.0,Standard
HO-2025769,CO-Mixed,0.07,20,1,36,1,0,999,0,195595,1.012,0,0,0,0,0,1,0,0,1,0,1,1,0,14.47,8,9.2,61.8,1,32.5,0,0.0,13.46,1,1,0,0,0,0,0,0,0,9.2552,9.4663,0.0382,9.4354,39.78,2238.0,Standard
HO-2025770,CO-Mixed,0.07,19,2,29,2,0,999,0,588869,1.272,1,1,0,0,1,1,-1,0,0,0,0,0,0,13.57,7,32.2,58.4,1,19.3,0,0.0,28.25,0,0,0,0,0,0,0,0,0,9.3339,9.9462,0.0522,9.9223,48.37,2884.0,Standard
